entity_name,attribute_name,delta_lake_type,hive_type,dictionary_type,type_match_delta_hive,in_delta,in_hive,in_dictionary,all_present
instrument,country_of_risk,STRING,STRING,Y,Y,Y,N,N
instrument,created_date,DATE,DATE,Y,Y,Y,N,N
instrument,currency,,STRING,NA,N,N,Y,N
instrument,cusip,,STRING,NA,N,N,Y,N
instrument,effective_date,DATE,DATE,DATE,Y,Y,Y,Y,Y
instrument,end_date,DATE,DATE,Y,Y,Y,N,N
instrument,instrument_id,STRING,STRING,STRING,Y,Y,Y,Y,Y
instrument,instrument_name,STRING,STRING,Y,Y,Y,N,N
instrument,instrument_status,STRING,STRING,Y,Y,Y,N,N
instrument,instrument_type,STRING,STRING,Y,Y,Y,N,N
instrument,isin,,STRING,NA,N,N,Y,N
instrument,issue_date,DATE,DATE,Y,Y,Y,N,N
instrument,listing_exchange,,STRING,NA,N,N,Y,N
instrument,maturity_date,DATE,DATE,Y,Y,Y,N,N
instrument,primary_currency,STRING,STRING,Y,Y,Y,N,N
instrument,primary_symbol,STRING,STRING,Y,Y,Y,N,N
instrument,security_type,,STRING,NA,N,N,Y,N
instrument,symbol,,STRING,NA,N,N,Y,N
instrument_classification,_created_at,TIMESTAMP,,NA,Y,N,N,N
instrument_classification,_updated_at,TIMESTAMP,,NA,Y,N,N,N
instrument_classification,asset_class,STRING,STRING,Y,Y,Y,N,N
instrument_classification,classification_id,STRING,STRING,Y,Y,Y,N,N
instrument_classification,classification_scheme,STRING,STRING,Y,Y,Y,N,N
instrument_classification,effective_date,DATE,DATE,Y,Y,Y,N,N
instrument_classification,end_date,DATE,DATE,Y,Y,Y,N,N
instrument_classification,industry_group,STRING,STRING,Y,Y,Y,N,N
instrument_classification,instrument_id,STRING,STRING,Y,Y,Y,N,N
instrument_classification,product_subtype,STRING,STRING,Y,Y,Y,N,N
instrument_classification,product_type,STRING,STRING,Y,Y,Y,N,N
instrument_classification,sector,STRING,STRING,Y,Y,Y,N,N
instrument_identifier,_created_at,TIMESTAMP,,NA,Y,N,N,N
instrument_identifier,_updated_at,TIMESTAMP,,NA,Y,N,N,N
instrument_identifier,effective_date,DATE,DATE,Y,Y,Y,N,N
instrument_identifier,end_date,DATE,DATE,Y,Y,Y,N,N
instrument_identifier,id_source,STRING,STRING,Y,Y,Y,N,N
instrument_identifier,id_type,STRING,STRING,Y,Y,Y,N,N
instrument_identifier,id_value,STRING,STRING,Y,Y,Y,N,N
instrument_identifier,identifier_id,STRING,STRING,Y,Y,Y,N,N
instrument_identifier,instrument_id,STRING,STRING,Y,Y,Y,N,N
instrument_identifier,is_primary,BOOLEAN,BOOLEAN,Y,Y,Y,N,N
instrument_listing,_created_at,TIMESTAMP,,NA,Y,N,N,N
instrument_listing,_updated_at,TIMESTAMP,,NA,Y,N,N,N
instrument_listing,delisting_date,DATE,DATE,Y,Y,Y,N,N
instrument_listing,effective_date,DATE,DATE,Y,Y,Y,N,N
instrument_listing,end_date,DATE,DATE,Y,Y,Y,N,N
instrument_listing,instrument_id,STRING,STRING,Y,Y,Y,N,N
instrument_listing,listing_date,DATE,DATE,Y,Y,Y,N,N
instrument_listing,listing_id,STRING,STRING,Y,Y,Y,N,N
instrument_listing,listing_type,STRING,STRING,Y,Y,Y,N,N
instrument_listing,lot_size,INT,INT,Y,Y,Y,N,N
instrument_listing,tick_size,"DECIMAL(10,8)","DECIMAL(10,8)",Y,Y,Y,N,N
instrument_listing,trading_currency,STRING,STRING,Y,Y,Y,N,N
instrument_listing,trading_hours_profile,STRING,STRING,Y,Y,Y,N,N
instrument_listing,venue_id,STRING,STRING,Y,Y,Y,N,N
legal_entity,20,CHARS,CHARS,Y,Y,Y,N,N
legal_entity,_created_at,TIMESTAMP,,NA,Y,N,N,N
legal_entity,_updated_at,TIMESTAMP,,NA,Y,N,N,N
legal_entity,dba_name,STRING,STRING,Y,Y,Y,N,N
legal_entity,effective_date,DATE,DATE,Y,Y,Y,N,N
legal_entity,ein,STRING,STRING,Y,Y,Y,N,N
legal_entity,end_date,DATE,DATE,Y,Y,Y,N,N
legal_entity,entity_name,STRING,STRING,Y,Y,Y,N,N
legal_entity,entity_type,STRING,STRING,Y,Y,Y,N,N
legal_entity,globally,UNIQUE,UNIQUE,Y,Y,Y,N,N
legal_entity,incorporation_country,STRING,STRING,Y,Y,Y,N,N
legal_entity,incorporation_date,DATE,DATE,Y,Y,Y,N,N
legal_entity,incorporation_state,STRING,STRING,Y,Y,Y,N,N
legal_entity,lei,STRING,STRING,Y,Y,Y,N,N
legal_entity,naics_code,STRING,STRING,Y,Y,Y,N,N
legal_entity,party_id,STRING,STRING,Y,Y,Y,N,N
legal_entity,regulatory_status,STRING,STRING,Y,Y,Y,N,N
legal_entity,sic_code,STRING,STRING,Y,Y,Y,N,N
natural_person,_created_at,TIMESTAMP,,NA,Y,N,N,N
natural_person,_updated_at,TIMESTAMP,,NA,Y,N,N,N
natural_person,citizenship_country,STRING,STRING,Y,Y,Y,N,N
natural_person,date_of_birth,DATE,DATE,Y,Y,Y,N,N
natural_person,effective_date,DATE,,NA,Y,N,N,N
natural_person,end_date,DATE,,NA,Y,N,N,N
natural_person,first_name,STRING,STRING,Y,Y,Y,N,N
natural_person,last_name,STRING,STRING,Y,Y,Y,N,N
natural_person,middle_name,STRING,STRING,Y,Y,Y,N,N
natural_person,name_suffix,STRING,STRING,Y,Y,Y,N,N
natural_person,party_id,STRING,STRING,Y,Y,Y,N,N
natural_person,tax_id_encrypted,STRING,STRING,Y,Y,Y,N,N
natural_person,tax_id_type,STRING,STRING,Y,Y,Y,N,N
natural_person,tax_residency_country,STRING,STRING,Y,Y,Y,N,N
option_attributes,_created_at,TIMESTAMP,,NA,Y,N,N,N
option_attributes,_updated_at,TIMESTAMP,,NA,Y,N,N,N
option_attributes,contract_multiplier,"DECIMAL(18,4)","DECIMAL(18,4)",Y,Y,Y,N,N
option_attributes,effective_date,DATE,DATE,Y,Y,Y,N,N
option_attributes,end_date,DATE,DATE,Y,Y,Y,N,N
option_attributes,exercise_style,STRING,STRING,Y,Y,Y,N,N
option_attributes,expiration_date,DATE,DATE,Y,Y,Y,N,N
option_attributes,instrument_id,STRING,STRING,Y,Y,Y,N,N
option_attributes,occ_symbol,STRING,STRING,Y,Y,Y,N,N
option_attributes,open_interest,BIGINT,BIGINT,Y,Y,Y,N,N
option_attributes,option_type,STRING,STRING,Y,Y,Y,N,N
option_attributes,put_call_indicator,STRING,STRING,Y,Y,Y,N,N
option_attributes,series_name,STRING,STRING,Y,Y,Y,N,N
option_attributes,settlement_type,STRING,STRING,Y,Y,Y,N,N
option_attributes,strike_price,"DECIMAL(18,8)","DECIMAL(18,8)",Y,Y,Y,N,N
option_attributes,underlying_instrument_id,STRING,STRING,Y,Y,Y,N,N
order_event,account_type,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,aggregated_orders,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,algo_id,STRING,STRING,Y,Y,Y,N,N
order_event,asset_class,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,ats_display_ind,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,batch_id,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,capacity,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,cat_event_type,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,cat_order_id,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,customer_account_id,STRING,STRING,Y,Y,Y,N,N
order_event,data_quality_score,"DECIMAL(5,2)","DECIMAL(5,2)",Y,Y,Y,N,N
order_event,desk_type,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,destination,,STRING,NA,N,N,Y,N
order_event,destination_type,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,destination_venue_id,STRING,STRING,Y,Y,Y,N,N
order_event,display_quantity,"DECIMAL(18,4)","DECIMAL(18,4)",Y,Y,Y,N,N
order_event,electronic_timestamp,TIMESTAMP,TIMESTAMP,Y,Y,Y,N,N
order_event,electronic_ts,,TIMESTAMP,NA,N,N,Y,N
order_event,event_date,DATE,DATE,NA,Y,N,Y,N
order_event,event_timestamp,TIMESTAMP,TIMESTAMP,TIMESTAMP,Y,Y,Y,Y,Y
order_event,expire_timestamp,TIMESTAMP,TIMESTAMP,Y,Y,Y,N,N
order_event,firm_designated_id,,STRING,NA,N,N,Y,N
order_event,handling_instructions,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,ingestion_ts,TIMESTAMP,TIMESTAMP,TIMESTAMP,Y,Y,Y,Y,Y
order_event,instrument_id,STRING,STRING,Y,Y,Y,N,N
order_event,leaves_qty,"DECIMAL(18,4)","DECIMAL(18,4)",DECIMAL,Y,Y,Y,Y,Y
order_event,manual_order_ind,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,microsecond,PRECISION,PRECISION,Y,Y,Y,N,N
order_event,min_quantity,"DECIMAL(18,4)","DECIMAL(18,4)",Y,Y,Y,N,N
order_event,or,OCC,OCC,Y,Y,Y,N,N
order_event,order_event_id,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,order_type,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,original_order_id,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,parent_order_id,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,price,"DECIMAL(18,8)","DECIMAL(18,8)",DECIMAL,Y,Y,Y,Y,Y
order_event,quantity,"DECIMAL(18,4)","DECIMAL(18,4)",DECIMAL,Y,Y,Y,Y,Y
order_event,record_id,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,reporter_imid,,STRING,NA,N,N,Y,N
order_event,reporter_party_role_id,STRING,STRING,Y,Y,Y,N,N
order_event,routed_order_id,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,security_id,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,security_id_type,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,sender_imid,,STRING,NA,N,N,Y,N
order_event,sender_party_role_id,STRING,STRING,Y,Y,Y,N,N
order_event,side,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,source_system,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,special_price_cond,,STRING,NA,N,N,Y,N
order_event,special_price_condition,STRING,STRING,Y,Y,Y,N,N
order_event,stop_price,"DECIMAL(18,8)","DECIMAL(18,8)",Y,Y,Y,N,N
order_event,strategy_code,STRING,STRING,Y,Y,Y,N,N
order_event,symbol,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,time_in_force,STRING,STRING,STRING,Y,Y,Y,Y,Y
order_event,when,RECORD,,NA,Y,N,N,N
order_modification,_created_at,TIMESTAMP,,NA,Y,N,N,N
order_modification,_updated_at,TIMESTAMP,,NA,Y,N,N,N
